created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at
2020-10-15 00:05:01,1.316530479861035e+18,GOP TRIES TO STEAL THE ELECTION!!! Trump urges California GOP to continue using fake “official” drop boxes in spite of legal threat https://t.co/iuenjjbcgz via @Yahoo #Trump #TrumpIsALoser  #ElectionFraud #TrumpCriminal,0.0,0.0,Twitter Web App,24793197.0,Paul Cline,paulcline7,"""Prof. Paul"" - Serial Entrepreneur and Business, Psychology & Health/Fitness Expert. CEO at Advanced Ideas, Inc, Award Winning University Professor, Therapist,",2009-03-16 23:18:58,1656.0,Florida,27.7567667,-81.4639835,,United States of America,North America,Florida,FL,2020-10-21 00:00:35.455570386
2020-10-15 00:05:03,1.316530492183851e+18,Got something for you #MAGA #MAGA2020 #MAGA2020Landslide #Trump2020LandslideVictory #Trump @realDonaldTrump @WhiteHouse @senatemajldr @GOP https://t.co/Oa8OMRa6D3,0.0,0.0,Twitter for Android,1.249808368845435e+18,violetrenee$ #BlackLivesMatter,violetrenee7,"Author of sizzling hot, smart and funny novel Love, Laughter and  Lies @amazon.com.",2020-04-13 21:15:22,113.0,"Ohio, USA",40.225356899999994,-82.6881395,,United States of America,North America,Ohio,OH,2020-10-21 00:00:35.828786916
2020-10-15 00:05:04,1.3165304932742922e+18,"""Now You're Messing with a Son of a .....!"" https://t.co/t6XVIcn57a #TommyLee #DonaldTrump #Nazareth #HairoftheDog #NowYoureMessingWithaSonofaBitch #GuitarLesson #TonyIommi #BlackSabbath #EddieVanHalen",1.0,0.0,Twitter Web App,1.2283339910041231e+18,1 Rule Guitar,1RuleGuitar,"Every day we bring you the latest guitar news, gear, lessons and the ""Tip of the Day!"" There's only 1 Rule...""Don't Sweat it Just Fret It!"" 1 Rule Guitar",2020-02-14 15:03:54,34.0,USA,39.7837304,-100.4458825,,United States,North America,,,2020-10-21 00:00:36.202003447
2020-10-15 00:05:07,1.3165305076565647e+18,"#USSenate #USCongress #NYTimes #Louisiana #CBN #TBN #politics #Trump  #CSPAN #Resist #TheView #MAGA2020 #POTUS #FoxNews #GOP #RNC #DNC  #WashingtonPost #CNN #MSNBC #Trump  #AOC #Google #facebook #twitter #bing #yahoo #NancyPelosi #ChuckSchumer 
 #Dobbs #Limbaugh #IvankaTrump https://t.co/J5gdKmDkAn",0.0,0.0,Twitter Web App,277245931.0,Posters USA,postersusa,,2011-04-05 00:20:57,1219.0,United States,39.7837304,-100.4458825,,United States,North America,,,2020-10-21 00:00:36.575219977
2020-10-15 00:05:08,1.3165305123835372e+18,How about an official apology from #Trump @realDonaldTrump @POTUS for #CentralParkFive how about that - we don’t need #TrumpAdministration believe he ain’t giving nothing! https://t.co/zYGW7I1yPk,0.0,0.0,Twitter for iPhone,397762704.0,DevinAyresMom,DevinAyresMom,"Wife, Mom, Daughter, Sister, and Friend - Looking to strengthen my belief in God and have an ability to Love others for who they are, literally.",2011-10-25 03:46:53,143.0,,,,,,,,,2020-10-21 00:00:36.948436507
2020-10-15 00:05:18,1.316530551159812e+18,#TrumpIsWeak #TrumpFailure #trump https://t.co/QHMrPXO8gZ,0.0,0.0,Twitter for Android,2763560839.0,Reyhombre 74,Reyhombre1,,2014-08-24 18:49:12,55.0,,,,,,,,,2020-10-21 00:00:37.321653038
2020-10-15 00:05:19,1.3165305555261522e+18,"#Trump
#TrumpLiesAmericansDie 

80+ researchers warn that a so-called #herdimmunity approach to managing #COVID19 is “a dangerous fallacy unsupported by the scientific evidence” #WCPH2020 

#WearAMask 
#MaskUp 

#auspol
https://t.co/96TExQws1Z https://t.co/jLjgtdQ4WB",0.0,0.0,Twitter Web App,240532719.0,William Jones 😷🌊 🇦🇺🐸,william7424,"Retired International Banker(Don't hold this against me, I cleaned up messes LOL), Avid GeoPolitical and National Political observer",2011-01-20 04:11:32,1776.0,Australia,-24.7761086,134.755,,Australia,Oceania,,,2020-10-21 00:00:37.694869568
2020-10-15 00:05:21,1.3165305677777838e+18,"Good for @kayleighmcenany. Who knew that trying to get out information from investigative journalists would be considered somehow harmful and worthy to be silenced? WHEN Pres. #Trump wins, just add #Twitter and #Facebook to the list of corrupt leftists to be investigated. https://t.co/EkFeHIFkNt",1.0,1.0,Twitter Web App,2902244659.0,Brian W. Peterson,cybrpete,Political columnist (on hiatus); novelist; read my political commentary at https://t.co/FTDipSEYuf; veteran of political campaigns; strict constructionist.,2014-11-17 01:24:26,2861.0,Kansas City,39.100105,-94.5781416,Kansas City,United States of America,North America,Missouri,MO,2020-10-21 00:00:38.068086098
2020-10-15 00:05:22,1.3165305720769454e+18,"Who is leading? Trump or baiden!
Follow the link to know! 
https://t.co/2kaIBbxqAr
#USA #USPresidentialElections2020 #USElection #USElection2020 #TrumpCovid19 #trump #JoeBiden #USElectionDialogues #Election2020 #Elections2020 #ElectionDay #Trump2020",0.0,0.0,Twitter for Android,1.3066054035649208e+18,The Guardian English,GuardianEnglish,"News, sports, entertainment, magazine website.",2020-09-17 14:46:30,16.0,,,,,,,,,2020-10-21 00:00:38.441302629
2020-10-15 00:05:24,1.3165305784395612e+18,"‘Totally under control’: #New, #secretly-#filmed #documentary details #Trump’s #COLOSSAL 
#COVID19 #FAILURES.

https://t.co/WxAkzCT2U0

""The experts featured in the trailer &amp; film make clear that while the U.S. had at its disposal every #resource it #needed to #SAVE hundreds of..",1.0,0.0,Twitter Web App,21906070.0,DUMP TRUMP,Kegan05,"Political Junkie, Ex-GOP, now Independent, disgusted by Trump Administration and #GOP who covers for him.

No DM's please.",2009-02-25 19:27:54,16172.0,NorthWest USA,,,,,,,,2020-10-21 00:00:38.814519159
2020-10-15 00:05:25,1.3165305805451018e+18,"was #ousted from his #role at the #Health and #HumanServicesDepartment after #objecting to #Trump’s Covid-19 #response. “The plan was in front of us but #LEADERSHIP would NOT do it. It is time to lay our careers on the line and #push #back.”

Kinda #LATE, isn't it?",0.0,0.0,Twitter Web App,21906070.0,DUMP TRUMP,Kegan05,"Political Junkie, Ex-GOP, now Independent, disgusted by Trump Administration and #GOP who covers for him.

No DM's please.",2009-02-25 19:27:54,16172.0,NorthWest USA,,,,,,,,2020-10-21 00:00:39.187735690
2020-10-15 00:05:28,1.316530596974416e+18,#Relapse or did #Trump just run out of drugs?  either way -- back to the basement for Trump https://t.co/9cR5fz9OoZ,0.0,0.0,Twitter Web App,19074612.0,BrooklynMarylee,BrooklynMarylee,"liberal New Yorker, person of faith",2009-01-16 16:48:45,474.0,Brooklyn NY,40.650102399999994,-73.9495829,New York,United States of America,North America,New York,NY,2020-10-21 00:00:39.560952220
2020-10-15 00:05:31,1.3165306074054246e+18,"Biden for (p)resident
Trump fo(u)r more years

#DonaldTrump #JoeBiden #Election2020 https://t.co/0iUphtSbR9",2.0,1.0,Twitter Web App,1.1589129003978547e+18,Pansan Pen 半山筆談,PansanPen,life is not worth living without freedom,2019-08-07 01:29:01,242.0,,,,,,,,,2020-10-21 00:00:39.934168750
2020-10-15 00:05:32,1.3165306136677294e+18,"https://t.co/iIMcJCr8yI  
#TRUMP #coronavirus 
@ChiaraFerragni @BarackObama",0.0,0.0,Twitter for iPhone,1.3165074686132552e+18,EMERGENCYCOVID,emergencycovid,Please people who does not have job or enough money for going through COVID19. Don't be selfish and also think about people who has family but not money to eat.,2020-10-14 22:33:41,0.0,,,,,,,,,2020-10-21 00:00:40.307385281
2020-10-15 00:05:33,1.3165306177864335e+18,"@icecube You don’t trust ‘none of them’ (Presidential Candidates) but you’re let #Trump straight up play you! I Guess “today ‘wasn’t’ a good day!” We all hate politics but Trump is on another level of absurdity. If you don’t see that, then you haven’t been paying enough attention.",0.0,0.0,Twitter for iPhone,3047178764.0,The Doctah,DrMovieManiac,A mad doctors musings of all things Movies but since it’s an important election switching to Politics.,2015-02-27 17:14:56,39.0,,,,,,,,,2020-10-21 00:00:40.680601811
2020-10-15 00:05:33,1.3165306155802665e+18,"@maddow #AmyConeyBarrett can remember case after case but can NOT remember if she has seen any of #Trump's crazy tweets about Obamacare, his State of the Union, and if she ever voted by mail. She's like #Pence... A fake Christian who can lie with such grace. 
#VoteThemAllOut #VoteBiden",0.0,0.0,Twitter for Android,1.2029760027979205e+18,Ex- Republican,DemocratNel,Biden/Harris Landside 2020 🌊🇺🇸🌊,2019-12-06 15:40:32,199.0,,,,,,,,,2020-10-21 00:00:41.053818342
2020-10-15 00:05:45,1.3165306664025047e+18,@donwinslow #trump is the #monster #TrumpIsNotAmerica,0.0,0.0,Twitter for iPhone,1.1846874066345288e+18,Dee Smiff,smiff_dee,,2019-10-17 04:28:03,88.0,,,,,,,,,2020-10-21 00:00:41.427034872
2020-10-15 00:05:50,1.316530687906898e+18,@JoeBiden #BidenHarris2020 #DonaldTrump #HunterBiden https://t.co/tBDFpoEdzX,1.0,0.0,Twitter for Android,7.615801933372498e+17,Joe Levija,jlevija87,"I am a Husband, father of 2 wonderful kids, full time worker and owner of @pleasurerated and help with wife's etsy business Mitmouseboutique.",2016-08-05 15:10:42,58.0,"Fitchburg, WI",42.590366100000004,-71.8119837,Fitchburg,United States of America,North America,Massachusetts,MA,2020-10-21 00:00:41.800251402
2020-10-15 00:05:53,1.3165307015718134e+18,@hughriminton All off #Trump merchandise is made in China. I don't know why nobody doesn't take him on over it. It's the most obvious way that #MAGA is a JOKE.,0.0,0.0,Twitter for Android,9.506590417845576e+17,Jeffrey  Kennedy,kennoJT,"Thoughful, rebellious, free thinker, easy going with a dose of cynicism. Life is too short to not live in the way you want. Go Crows",2018-01-09 09:22:32,59.0,"Alice Springs, Northern Territ",,,,,,,,2020-10-21 00:00:42.173467933
2020-10-15 00:05:55,1.3165307081190564e+18,@CNN @andersoncooper How many #Trump young  #MAGArats come into contact with older people? Answer: All except those with a private entrance into their parents basement.,0.0,0.0,Twitter for iPhone,194650429.0,MoClarker,MoClarker,Media Maven/Scientist/Fan O Fauci,2010-09-24 17:15:43,101.0,Santa Monica Beach,47.00521079999999,-88.96290959999999,,United States of America,North America,Michigan,MI,2020-10-21 00:00:42.546684463
2020-10-15 00:05:56,1.3165307131566285e+18,@thereidout @OMAROSA You knew #Trump was dangerous for our country when you signed up for his administration! So.... https://t.co/jrUt9tPMZN,6.0,0.0,Twitter for Android,1138416104.0,Farris Flagg,FarrisFlagg,#BidenHarris2020 #JoeBiden2020 #KamalaHarrisForVP #IStandWithEllen @KamalaHarris @JoeBiden #TeamJoe #KHive #BidenHarris2020ToSaveAmerica,2013-02-01 01:37:38,2363.0,"Perris,California",33.7825194,-117.22864779999999,,United States of America,North America,California,CA,2020-10-21 00:00:42.919900993
2020-10-15 00:05:59,1.3165307237596856e+18,"@DrDenaGrayson #Trump
#Covid19
#TrumpLiesAmericansDie

Immunologist Florian Kramme, “#herdimmunity through natural infections is not a strategy, but an indication for the government’s malfunction to control a break out and to pay for this with lost lives.” 

https://t.co/ddEFm2Lqvj",0.0,0.0,Twitter Web App,240532719.0,William Jones 😷🌊 🇦🇺🐸,william7424,"Retired International Banker(Don't hold this against me, I cleaned up messes LOL), Avid GeoPolitical and National Political observer",2011-01-20 04:11:32,1776.0,Australia,-24.7761086,134.755,,Australia,Oceania,,,2020-10-21 00:00:43.293117524
2020-10-15 00:06:01,1.3165307335954514e+18,"#HealthAlert‼️🚨 #Trump #COVID19 #SuperSpreader #Greenville #NorthCarolina #BoycottGreenvilleNC‼️ #GrabYourWallet
@womensmarch @Women4Biden @MarchForScience
@March4RLivesLA @MarchForTruth17  

@GreenvilleNC @pjconnellync @ncdhhs @VisitGreenville @GvilleChamber 
#TrumpToll 221,798",0.0,0.0,Twitter Web App,35766965.0,Janet Werner,chickwerner,"UH  B.S. in Technology TRDE '90,
UH M.S. in Technology OCTE '93,
OLLU  MBA '96 (emphasis in Strategic Planning)",2009-04-27 15:18:57,1456.0,"Houston, TX",29.7589382,-95.36769740000001,Houston,United States of America,North America,Texas,TX,2020-10-21 00:00:44.039550585
2020-10-15 00:06:01,1.3165307326935532e+18,"@ScottNevins @nbc @MSNBC @CNBC @NBCNewsNow @NBCUTelemundo @ABCNetwork Here’s an idea, since @NBCNews has decided to give #DonaldTrump town hall coverage across three channels, @ABC @CBSNews @CNNPolitics @bpolitics @business should carry @ABCPolitics town hall with @JoeBiden. #BidenTownHall #BidenHarrisLandslide2020 #BoycottMSNBC #2020Elections",0.0,0.0,Twitter for iPhone,146572426.0,Travis “Vote Blue 2020” Leiker,tleiker,Thought leader. Decision maker. Advancing communities and creating opportunity through the public sector and progressive initiatives.,2010-05-21 19:49:23,487.0,"Denver, CO",39.7392364,-104.98486229999999,Denver,United States of America,North America,Colorado,CO,2020-10-21 00:00:43.666334054
2020-10-15 00:06:02,1.3165307389011272e+18,TO ALL ILLEGAL IMMIGRANTS I SAY THEE NEIGH #DonaldJHoofForPresident ##trump,0.0,1.0,twittbot.net,7.504603128019354e+17,Donald Trot,EquestrianTrump,Vote for me next Equestrian ruler! Not Crooked Clopton.,2016-07-05 22:44:16,70.0,Equestria,,,,,,,,2020-10-21 00:00:44.412767115
2020-10-15 00:06:04,1.3165307481203548e+18,"Twazis says they blocked NY Post's #HunterBiden story cuz they block stories with stolen info.

Let's test their theory &amp; #Leftist agenda in protecting #Biden with the story by the #NYPost on STOLEN secret audio tapes of #Trump!

#LiberalPrivilege #MAGA
 https://t.co/bWriPoqI0d",19.0,16.0,Twitter for Android,1.2584711766717686e+18,Shawn Hawkins,ArmedPatriot45,Pvt Mil Ctr Vet🇺🇸4 languages🏴󠁧󠁢󠁥󠁮󠁧󠁿Born &Lived in Mid East & Eastern Europe fighting radical Islamists⚔️Constitutional Hardliner🇺🇸#MAGA #2A #NoSharia,2020-05-07 18:58:17,20636.0,"South Carolina, USA",33.687438799999995,-80.4363743,,United States of America,North America,South Carolina,SC,2020-10-21 00:00:44.785983645
2020-10-15 00:06:15,1.3165307932803525e+18,"#FakePresident #DonaldTrump will continue his #COVID19 #SuperSpreaderEvent Tour, in #Iowa. Fake President Donald #Trump will be giving #TrumpSupporters COVID-19 #KoolAid in Iowa, on #Wednesday #October 14, 2020 https://t.co/5QQmHrJe7Z",1.0,0.0,Twitter for iPhone,52806577.0,🏳️‍🌈👬🏳️‍🌈 Dark_Marc 🏳️‍🌈🦄🏳️‍🌈,ItsMeDYK,Gay • A “Mentally Deranged Unicorn” • #DetractorsBlocked • I suffer with Depression And Anxiety • I attempted suicide • Single For Life 💔• You Want It Darker?,2009-07-01 18:27:25,6755.0,Northern New Jersey AKA XANADU,40.0757384,-74.4041622,,United States of America,North America,New Jersey,NJ,2020-10-21 00:00:45.532416706
2020-10-15 00:06:16,1.3165307964303483e+18,"https://t.co/pvSoVr81Bp #DonaldTrump👱 is #NotFit to be #POTUS🦅🇺🇸 🦅because he exploited #Elderly 🧓🧑‍🦳for #Deceptive #PhotoShop📸#Ops, blanded #POW / #MIA / #KIA #Veterans🎖️👲🎖️ as #Suckers &amp; mocked #Disabled #Persons 👩‍🦯🧑‍🦯&amp; #People on #WheelChairs 👩‍🦽👨‍🦼 who're Protected by #ADA👩‍🦽",0.0,0.0,Twitter Web App,70752796.0,🕎Vet Eric Man🕎,VetrepreneurOne,"((( Vet Eric Manuel Ortiz ))) Says, please, Support a Disable Social Media Vetrepreneur to encourage success, inspiration, financial independence & empowerment.",2009-09-01 18:44:49,951.0,"Far Rockaway Beach, NY 11691",45.613597999999996,-123.943147,,United States of America,North America,Oregon,OR,2020-10-21 00:00:45.905633237
2020-10-15 00:06:17,1.3165308008972534e+18,@realDonaldTrump USA Today Article - '#Trump's first day of COVID-19 was Day 200 for me. Here's what I think of his 'victory.' https://t.co/Jh7WZjTbWY via @usatoday @POTUS should have read @FLOTUS response first  #TrumpVirus #TrumpVirusDeathToll215K,0.0,0.0,Twitter Web App,2495373104.0,Debbie Colburn,DebbieColburn1,,2014-05-15 00:41:26,34.0,"Massachusetts, USA",42.3788774,-72.03236600000001,,United States of America,North America,Massachusetts,MA,2020-10-21 00:00:46.278849767
2020-10-15 00:06:21,1.3165308178464645e+18,@TwitterMoments Do we have PROOF that #Trump tested negative or is it just his word?,1.0,1.0,Twitter Web App,616219540.0,Traci Morrison #DemCastFL,TraciMorrisonFL,"I am open minded, but opinionated.  I am an optimist, but I'm not blind.   Facts & truth are my tools to stay sane through all the insanity! #FLDEM #UniteBlue",2012-06-23 15:43:24,1045.0,"Jacksonville,Florida",30.3321838,-81.655651,Jacksonville,United States of America,North America,Florida,FL,2020-10-21 00:00:46.652066297
2020-10-15 00:06:22,1.316530823445672e+18,"@DrDenaGrayson #Trump
#TrumpLiesAmericansDie 

80+ researchers warn that a so-called #herdimmunity approach to managing #COVID19 is “a dangerous fallacy unsupported by the scientific evidence” #WCPH2020 

#WearAMask 
#MaskUp 

#auspol
https://t.co/96TExQws1Z",0.0,0.0,Twitter Web App,240532719.0,William Jones 😷🌊 🇦🇺🐸,william7424,"Retired International Banker(Don't hold this against me, I cleaned up messes LOL), Avid GeoPolitical and National Political observer",2011-01-20 04:11:32,1776.0,Australia,-24.7761086,134.755,,Australia,Oceania,,,2020-10-21 00:00:47.025282828
2020-10-15 00:06:25,1.3165308338812723e+18,"@MaryBriggs1 You are 💯 right! Every time they speak their lies, #Dems votes fly out of the window, towards #Trump's direction.
How very nice of them!",1.0,1.0,Twitter for Android,3385804869.0,@egoyibonwaiwu,egoyibo55,Retired London business woman,2015-07-21 13:20:33,2467.0,"England, United Kingdom",52.795479099999994,-0.5402403,,United Kingdom,Europe,England,ENG,2020-10-21 00:00:47.398499358
2020-10-15 00:06:31,1.31653085976431e+18,"So it’s official? The #Trump administration’s strategy to end the pandemic is fucking herd immunity? They’ve been denying this for months, but you could see this was the plan from the start. Hence no PPE production, no national mask mandates. This is so wrong. Millions can die",1.0,0.0,Twitter for iPhone,311863471.0,Beefer Sutherland,ElectrikOne,"#Bitcoin #Crypto #Defi #StartupLife #Tech #Drones #FPV #Dolphins #Heat #Canes - And much, much more!!",2011-06-06 05:47:14,1313.0," Davie,FL",,,,,,,,2020-10-21 00:00:47.771715888
2020-10-15 00:06:35,1.3165308763862876e+18,19 days to go. #Trump Must Go. https://t.co/an6wqQn1B1,0.0,0.0,Twitter for Android,1.173506442491519e+18,Lee Saunders,LeeSaunders72,Actress | Old soul young at heart | Coffee addict,2019-09-16 07:58:47,1069.0,"Leeds/Manchester/London, UK",54.702354500000006,-3.2765752999999997,,United Kingdom,Europe,,,2020-10-21 00:00:48.144932419
2020-10-15 00:06:46,1.3165309217100063e+18,"#Trump and #Johnson practice photo shoot went very well today. 

#LookIntoMyCrystalBall
⬇️ https://t.co/ssclSOHmm7",3.0,0.0,Twitter for iPhone,1.106238403778089e+18,R1ch1e5,R1ch1e5,I have a severe allergy to Torys - it’s called humanity #BidenHarris #FBPE #FBR 3.5% #FBSI #Rewild for all our futures 🌱,2019-03-14 16:59:23,8063.0,Planet Earth,34.233137299999996,-102.4107493,,United States of America,North America,Texas,TX,2020-10-21 00:00:48.518148949
2020-10-15 00:06:49,1.3165309338482483e+18,"#JoniErnst #KristiNoem #MitchMcConnell 4 Ds #MikeParson #Trump Downplay airborne virus Dance on 218,000+ 🇺🇸 Graves Deny responsibility Defund Police #MorningJoe #FoxNews #JohnJames #Kimreynolds Herd Immunity ☠️ #Corygardner Disgraceful #Rondesantis #Tomwolf Super-spreader Tie🤮 https://t.co/qCnXjeJXjm",0.0,0.0,Twitter for iPhone,335480668.0,CelebrityMagnet,celebritykdawg5,,2011-07-14 19:06:32,114.0,,,,,,,,,2020-10-21 00:00:49.264582010
2020-10-15 00:06:49,1.3165309340748063e+18,#Cube is a #trump tool!!!! How his legacy will read after this!!! Everything good flushed behind #trump!!!! https://t.co/0yvb5HnxT9,0.0,0.0,Twitter for iPad,23365635.0,PammyDee💖💚 #BidenHarris2020,PammyDee,Happy as can Be #votebluenomatterwho #Resist Musicologist #Demforlife ☄️🌍,2009-03-08 22:45:33,1173.0,"Savannah, GA",32.0809263,-81.09117679999999,Savannah,United States of America,North America,Georgia,GA,2020-10-21 00:00:48.891365480
2020-10-15 00:06:53,1.316530951393026e+18,@JohnCornyn How many times did you vote against the ACA ? Over 20 at least. You are tied at the hip to #Trump and deserve to lose. You haven't looked after TX for a long time . We might lose health care cuz of you #TxDeservesBetter #VoteThemAllOut #BirdsOfAFeather #txlege #MJHegarForTX,2.0,0.0,Twitter Web App,3140683843.0,cLovis Buford,cLovis_buford,"Raconteur , social provocateur . Texan  This dumpster was on fire when i got here . political opinions free , rates more reasonable.",2015-04-05 18:58:02,229.0,,,,,,,,,2020-10-21 00:00:49.637798540
2020-10-15 00:06:57,1.3165309678682112e+18,I will take child named #Biden with #JoeBiden blood over a child named Trump with #DonaldTrump blood any day of the week. https://t.co/AL4gumlKkW,0.0,0.0,Twitter for Android,722709722.0,Rev. Al,MayorSackJones,Poor but Happy Democrat.,2012-07-28 19:35:49,1317.0,,,,,,,,,2020-10-21 00:00:50.011015071
2020-10-15 00:06:59,1.3165309782994862e+18,"How does anyone read this, know it’s sincere, then side with #trump on any race- or police-related matter? 

cc @icecube https://t.co/Sp8XBcfceN",1.0,0.0,Twitter for iPhone,1.27419348201028e+18,steve hall,stevehalltweets,"Dad, husband, and foodie. The order varies day to day. #clt #ncpol #nc #ethics #equity | was @being_steve, until twitter suspended that account",2020-06-20 04:13:04,830.0,,,,,,,,,2020-10-21 00:00:50.384231601
2020-10-15 00:07:00,1.3165309822085038e+18,@TinTinResists @KatrinaHagen2 @marcorubio Incompetent. Just like everyone else involved in the #trump clown car. #VoteBiden,1.0,1.0,Twitter Web App,7.874128275940434e+17,NormallyCivilizedDawn,RockyMtnCivil,"Compassionate liberal but don't fvck with me, anti #racist, #WOC,  #conscious in the real sense, #Resist, #VoteBlue, ✝, Ally, Gardener, Designer🎶🎨",2016-10-15 22:00:22,4281.0,,,,,,,,,2020-10-21 00:00:51.130664662
2020-10-15 00:07:00,1.3165309818437345e+18,"@thebradfordfile #TRUMP &amp; Enablers Need to Face the CONSEQUENCEs of his **FAILED** #COVID19 Response 👇👇👇👇👇👇👇
https://t.co/fmush7UFtl",0.0,0.0,Twitter for iPhone,1.0082202679346094e+18,Inconvenient Truth 🌊🌊🌊,InconvenientTr5,Spreading the #Truth. #ScienceMatters. #TrumpLiesAmericansDIE.  #VOTE #TrumpCrimeFamily OUT on #ElectionDay,2018-06-17 05:30:18,812.0,#BlueWave USA 🌊🌊🌊🌊🌊,,,,,,,,2020-10-21 00:00:50.757448131
2020-10-15 00:07:01,1.316530986985812e+18,"#Trump: One of the most important issues for Iowa is...that thing with Ethanol, you remember Ethanol? Biden wants to get rid of fossil fuels! And Kamala and did Pence beat her or what? He just wiped the floor with her. We fought hard to keep ethanol going in the pandemic!

What?",1.0,1.0,Twitter Web App,8436472.0,snarke,snarke,"Will mock for food! Freelance writer, blogger, commentator. Civics nerd. She/Her",2007-08-26 05:56:11,1185.0,Portland,45.5202471,-122.6741949,Portland,United States of America,North America,Oregon,OR,2020-10-21 00:00:51.503881192
2020-10-15 00:07:04,1.316530996133626e+18,"@andrewravin @OD_ant Nobody was more experienced that Hillary Clinton and she couldn't handle #DonaldTrump. Yes Biden is weak, #Limited where the Trump administration is strong and #Limitless",0.0,0.0,Twitter for Android,1.3031785882425385e+18,Christian Coalition of Voters,ChristianVoters,"Geared to hold accountable the so-called #ChristainPoliticians. The #Democrats pride themselves being progressive, they are the opposite. #MAGA2020 #VoteRed.",2020-09-08 03:50:05,109.0,Planet Earth,34.233137299999996,-102.4107493,,United States of America,North America,Texas,TX,2020-10-21 00:00:51.877097723
2020-10-15 00:07:05,1.3165310016660152e+18,"""Believe it or not, #Biden will be the next President of the United States.  #Trump lost the election already due to #COVID19.""

That's just a prediction.  No one knows the future.  We try to predict it to feel larger than life.  Unafraid of being wrong.

https://t.co/AMurxRsiFX",0.0,0.0,Twitter Web App,603192484.0,HappinessToy,_happinesstoy,"https://t.co/5lIYmF1Kg4, buy your happiness and joy",2012-06-09 00:46:46,214.0,United States,39.7837304,-100.4458825,,United States,North America,,,2020-10-21 00:00:52.250314253
2020-10-15 00:07:12,1.3165310332279685e+18,#MAGA2020 #KAG2020 #KAG #MAGA #Trump2020 #Trump #TrumpKillsUs #TrumpIsNotWell #VetsAgainstTrump #Veteran #VeteransForTrump #LindseyMustGo #LadyG #MoscowMitch #MoscowMitchTraitor #MitchMcConnell #LindseyGraham https://t.co/hdF2EXdb8P,6.0,4.0,Twitter for Android,2548694162.0,Sandeep Patel,sandeepppatel,"Villager, Molecular Biology from UC Berkeley, MBA from the Wharton School, living the American dream. A cricket fanatic.",2014-06-05 20:12:51,91.0,San Francisco Bay Area ,37.7884969,-122.3558473,San Francisco,United States of America,North America,California,CA,2020-10-21 00:00:52.623530783
2020-10-15 00:07:13,1.3165310357403648e+18,"Las campañas de #Biden en la comunidad latina literal es nomas el diciendo ""Hola no soy #Trump vota por mi"". 🤦🏻‍♂️",2.0,0.0,Twitter for Android,1.1722804903147192e+18,🍓,Y0ungScratch,"Everything is Ok 👍 
till it's not",2019-09-12 22:47:10,108.0,"Sonora, México",29.3333331,-110.66666709999998,,Mexico,North America,Sonora,SON,2020-10-21 00:00:52.996747314
2020-10-15 00:07:33,1.3165311196852838e+18,"Si pierde #Trump ya verán como se acabará el calentamiento global, la opresión hacia los negros, las deportaciones, el machismo opresor, aparecerá la vacuna etc. Porque en realidad ese no es el problema, el problema es que no les gusta Trump.",1.0,0.0,Twitter for iPhone,1.2830009668167025e+18,Manuel Torres,realmanupoz32,Amo la libertad. 🇻🇪 🇨🇦🇪🇸 🚫cursilería 🚫closet 🚫corrección política 🚫  ☭⃠,2020-07-14 11:30:59,201.0,"Toronto, Ontario",43.6534817,-79.38393470000001,Toronto,Canada,North America,Ontario,ON,2020-10-21 00:00:53.369963844
2020-10-15 00:07:35,1.3165311259516232e+18,@Robbins17Chris Ditto. It's the #TrumpEffect. Anyone compared to #Trump looks good.,1.0,0.0,Twitter Web App,22957335.0,Joyce DiGuglielmo,hootsmom,"Twin, wife, Mom, Mom-Mom☕ 🚬 #M4A #GND 💟 Bernie's policies voting for #Biden2020 unenthusiastically",2009-03-05 18:40:24,441.0,,,,,,,,,2020-10-21 00:00:53.743180375
2020-10-15 00:07:36,1.3165311309218898e+18,#Trump has been banging on about the #China #Biden  connection from the outset but was played down by #MSM as usual! https://t.co/SiqWtxj66d,0.0,0.0,Twitter for iPhone,56670976.0,malcolm cowing,MalcolmCowing,Retired former Managing Partner of marcoms agency.,2009-07-14 11:36:31,1349.0,"Yorkshire, England",38.793098799999996,-77.4479432,,United States of America,North America,Virginia,VA,2020-10-21 00:00:54.116396905
2020-10-15 00:07:37,1.3165311346715853e+18,@votevets @starsandstripes @MilitaryTimes #Trump https://t.co/YpxlgHSH1U,0.0,0.0,Twitter for iPhone,807273494.0,bkb00,borden_bk,,2012-09-06 17:36:09,434.0,,,,,,,,,2020-10-21 00:00:54.489613435
2020-10-15 00:07:39,1.3165311455180472e+18,"Thought you might want this for a lawsuit.  I tried to tweet out the link from the NY Post article &amp; was shown this.  Twitter &amp; partners?  Who are their partners? Also, I couldn't even save the tweet as a draft. Had to discard completely @realDonaldTrump @DonaldJTrumpJr  #Trump https://t.co/mBbCiV5o2z",0.0,0.0,Twitter Web App,2431850590.0,SouthernSassafrass ⭐🇺🇲🇺🇲🇺🇲⭐,WildcatFan178,"Opinionated Southern smart ass, sports fan, marketing's my gig, I cuss...a bunch. ♥ USA Freedom, Patriots.",2014-03-23 20:54:11,366.0,"Florida, USA",27.7567667,-81.4639835,,United States of America,North America,Florida,FL,2020-10-21 00:00:54.862829966
