created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at
2020-10-15 00:06:52,1.3165309488387564e+18,"The media does not want you to read, share, or discuss The New York Post's #HunterBiden  #Biden  scoop https://t.co/vEn3nwoqtR via @reason",2.0,1.0,Twitter Web App,50736193.0,Deceivers_Not,deceivers_not,Because the Rule of Law make sense. World Citizen. Free. Human ♏,2009-06-25 19:09:03,974.0,Nonsensesselesshire ,,,,,,,,2020-10-21 00:00:54.371864717
2020-10-15 00:06:57,1.3165309678682112e+18,I will take child named #Biden with #JoeBiden blood over a child named Trump with #DonaldTrump blood any day of the week. https://t.co/AL4gumlKkW,0.0,0.0,Twitter for Android,722709722.0,Rev. Al,MayorSackJones,Poor but Happy Democrat.,2012-07-28 19:35:49,1316.0,,,,,,,,,2020-10-21 00:00:54.889692
2020-10-15 00:07:05,1.316531002227843e+18,"So the #FBI received the LAPTOP with the EMAILS and instead of acting on behalf of the American people and pursuing justice, they pushed it under the rug to cover up for #JoeBiden 
#HunterBidenEmails

#ChristopherWray 
Resign Now!",0.0,0.0,Twitter for Android,1.2628939966295695e+18,Grandma Lee,AliciaM05246586,"My Grandchildren are brilliant, beautiful and irresistible, and obviously take after their Grandmother.",2020-05-19 23:53:19,42.0,"Tempe, AZ",33.4255056,-111.9400125,Tempe,United States of America,North America,Arizona,AZ,2020-10-21 00:00:55.925346566
2020-10-15 00:07:05,1.3165310016660152e+18,"""Believe it or not, #Biden will be the next President of the United States.  #Trump lost the election already due to #COVID19.""

That's just a prediction.  No one knows the future.  We try to predict it to feel larger than life.  Unafraid of being wrong.

https://t.co/AMurxRsiFX",0.0,0.0,Twitter Web App,603192484.0,HappinessToy,_happinesstoy,"https://t.co/5lIYmF1Kg4, buy your happiness and joy",2012-06-09 00:46:46,214.0,United States,39.7837304,-100.4458825,,United States,North America,,,2020-10-21 00:00:56.443173849
2020-10-15 00:07:13,1.316531033714512e+18,This is the kind of guy you want to elect as president? #JoeBiden #DemocraticParty https://t.co/qMkDmr2g6V,3.0,2.0,Twitter Web App,1.2986353755654062e+18,Sunny,Sunny71097335,,2020-08-26 14:56:26,0.0,,,,,,,,,2020-10-21 00:00:57.996655698
2020-10-15 00:07:13,1.3165310336013844e+18,"#Biden is a liar
#Twitter is censoring",0.0,0.0,TweetDeck,15724305.0,Martin Stytz 🇺🇸 ✝,mstytz,"Christian, conservative, USA, strict Constitutionalist, pro-life, military vet, widower, Yorkies Biblical inerrancy.  Freedom forever!! Ad Finitum Fidelus",2008-08-04 16:37:44,1839.0,USA,39.7837304,-100.4458825,,United States,North America,,,2020-10-21 00:00:56.961001132
2020-10-15 00:07:13,1.3165310357403648e+18,"Las campañas de #Biden en la comunidad latina literal es nomas el diciendo ""Hola no soy #Trump vota por mi"". 🤦🏻‍♂️",2.0,0.0,Twitter for Android,1.1722804903147192e+18,🍓,Y0ungScratch,"Everything is Ok 👍 
till it's not",2019-09-12 22:47:10,108.0,"Sonora, México",29.3333331,-110.66666709999998,,Mexico,North America,Sonora,SON,2020-10-21 00:00:57.478828415
2020-10-15 00:07:19,1.316531059216003e+18,"#Biden is a liar
#Twitter is censoring",0.0,0.0,TweetDeck,327156892.0,m stytz 🇺🇸 ✝,mrstytz,"Christian, conservative, fiscal conservative, strict Constitutionalist, Love USA, God loving, God fearing.  Liberty forever! Ad Finitum Fidelus",2011-07-01 02:49:39,1058.0,,,,,,,,,2020-10-21 00:00:58.514482981
2020-10-15 00:07:21,1.316531070439879e+18,#JoeBiden https://t.co/0XQodvpbAI,0.0,0.0,Twitter Web App,19441063.0,Sandra,SpeckBella,Life is too short to stuff a mushroom.,2009-01-24 10:35:35,458.0,,,,,,,,,2020-10-21 00:00:59.032310264
2020-10-15 00:07:23,1.316531075515142e+18,This video proves that #JoeBiden has pretty much always been an asshole. https://t.co/leRU3BKwZC,0.0,0.0,Twitter Web App,1.2733184222486733e+18,Al Jemima,al_jemima,"Yes, I'm a MAGgot and I support tRUMP!",2020-06-17 18:15:55,239.0,,,,,,,,,2020-10-21 00:00:59.550137547
2020-10-15 00:07:28,1.316531097887531e+18,"#Biden is a liar
#Twitter is censoring",0.0,0.0,TweetDeck,210668317.0,sydney_carton 🇺🇸 ✝,no_green,"Pro-technology, conservative, pro-human, pro-growth, pro-space Christian, retiredUSAF #trump #usa #freedom",2010-11-01 01:11:13,143.0,DC,,,,,,,,2020-10-21 00:01:00.067964830
2020-10-15 00:07:32,1.3165311159691305e+18,"Ditto, only #JoeBiden #TownHall.👏👏😎😎 https://t.co/ePif0fqs7h",1.0,1.0,Twitter for Android,16726646.0,Rae Dumar🌊💙🌊💙🌊,RaeOfSunForever,"🌊🌊🌊🌊🌊💋💜🎣💙🏈💚🎾♒Sister surviving in-side the Capitol Beltway. LHM!
WEAR A DAMNED 😷😷
VOTE LIKE YOUR LIFE DEPENDS ON IT!🇺🇸🇺🇸",2008-10-13 20:08:27,789.0,Inside the Beltway -.U.S. ,56.8137442,60.5164959,Yekaterinburg,Russia,Europe,Sverdlovsk Oblast,,2020-10-21 00:01:00.585792113
2020-10-15 00:07:36,1.3165311309218898e+18,#Trump has been banging on about the #China #Biden  connection from the outset but was played down by #MSM as usual! https://t.co/SiqWtxj66d,0.0,0.0,Twitter for iPhone,56670976.0,malcolm cowing,MalcolmCowing,Retired former Managing Partner of marcoms agency.,2009-07-14 11:36:31,1349.0,"Yorkshire, England",38.793098799999996,-77.4479432,,United States of America,North America,Virginia,VA,2020-10-21 00:01:01.103619396
2020-10-15 00:07:40,1.3165311504253297e+18,"Twitter, please fact check Hunter Bidens signature authorizing the recovery of data from his Macbook and external hard drive... #Biden #HunterBiden https://t.co/IgO4IeG4Fb",6.0,2.0,Twitter for Android,912887172.0,Joshua Solomon,solnet99,,2012-10-29 17:37:00,18.0,,,,,,,,,2020-10-21 00:01:01.621446679
2020-10-15 00:07:44,1.3165311667034235e+18,There’s literally VIDEO of #Biden saying he got rid of the prosecutors by holding up the Money they promised to Ukraine https://t.co/UUg6Ki57D5,0.0,0.0,Twitter for iPhone,149705785.0,𝓔𝓶𝓖,EmG623,#WalkingSociety Founder. #HikingSociety Founder #DemsAreDestroyingAmerica,2010-05-30 00:59:30,2123.0,AirForce1,,,,,,,,2020-10-21 00:01:02.139273962
2020-10-15 00:07:45,1.3165311683223552e+18,#chinabiden #biden #BidenCrimeFamily # https://t.co/Ogge27pJUa,1.0,1.0,Twitter for iPhone,1.1957651376316662e+18,Scarlett,Scarlet89087229,,2019-11-16 18:06:53,4.0,,,,,,,,,2020-10-21 00:01:02.657101246
2020-10-15 00:07:46,1.3165311749913313e+18,"But he did this...in his own words.

Joe Biden Brags about getting Ukranian Prosecutor Fired https://t.co/QJ7a6xBztZ via @YouTube 

#JoeBiden",0.0,0.0,Twitter Web App,138013790.0,Riley,Jrcastine,"Author, Photographer, Husband, Father, Cybersecurity Practitioner, Mender of Bad Computers.  Just wandering about...having a proper meander.",2010-04-28 11:40:54,585.0,"Georgia, USA",41.6809707,44.02873820000001,,Georgia,Asia,,,2020-10-21 00:01:03.174928529
2020-10-15 00:07:46,1.316531174840447e+18,How low #tech #media giants censor and block the truth ! Major legit paper publish true story. #Biden son met with #Burisma oligarchs and biden knew,0.0,0.0,Twitter Web App,20937400.0,D Webber,ddave25,,2009-02-15 21:09:52,23.0,Metro Detroit,,,,,,,,2020-10-21 00:01:04.210583095
2020-10-15 00:07:46,1.316531174404051e+18,"And Trump claims Biden has dementia? 
#DonaldOut #TrumpRally #trumpDementia #Biden #Vote #TrumpIsNotAmerica #MAGA #StopTrumpsTerror https://t.co/cuvce2uIpT",1.0,0.0,Twitter for iPad,1.060575415369003e+18,J.GlantonHolden 🌐,GlantonholdenJ,Maryland-based. Judicial. Objective observer of those things that exist with or without my consent. Sifting truth from disinformation since 1960.,2018-11-08 16:50:58,65.0,"Baltimore, MD",39.2908816,-76.610759,Baltimore,United States of America,North America,Maryland,MD,2020-10-21 00:01:03.692755812
2020-10-15 00:07:50,1.3165311902502502e+18,"#HuntetBiden 
#JoeBiden 
#Biden2020
WTF THESE COURUPT ASSHOLES. https://t.co/RxU0AZYUHH",0.0,0.0,Twitter for Android,1.3160832745365832e+18,TACO BOY,TACOBOYQXX,JUST A BOY WHO LOVES TACOS,2020-10-13 18:28:05,5.0,,,,,,,,,2020-10-21 00:01:04.728410378
2020-10-15 00:07:56,1.3165312156594012e+18,#TuckerCarlson is smashing the suppression by #Facebook and #Twitter of #Biden corruption influence-peddling scheme.,1.0,0.0,Twitter Web App,15962135.0,Anthony,Styx5x5,Include me out.,2008-08-23 22:45:32,1007.0,People's Republic of New York,40.714269,-74.005973,,United States of America,North America,New York,NY,2020-10-21 00:01:05.246237661
2020-10-15 00:08:00,1.316531234449711e+18,"•Only 20 Days until Election Day! 
•Make a plan to exercise your RIGHT to vote! 

#JoeBiden #BidenHarris2020 #GirlfriendsforKamala #WoCforBiden https://t.co/3C9REWTabk",0.0,1.0,Twitter for iPhone,4434221542.0,Women of Color for Biden,WoCforBiden,Official account for the Women of Color grassroots effort to elect the next president. #WomenofColorforBiden---Follow us!,2015-12-10 05:13:53,1768.0,,,,,,,,,2020-10-21 00:01:05.764064944
2020-10-15 00:08:02,1.316531242683306e+18,"Why don't they want us to see this? (Rhetorical 🙄)

Hunter Biden and the Big Tech information coup | Spectator USA

#HunterBiden #JoeBiden #Election2020 #censorship  https://t.co/mA46KXQMZv",0.0,1.0,Twitter for iPhone,4083271833.0,Wes Huber,wlhuber,Duty. Dilly Dally. Deeelighted.,2015-10-31 15:15:50,11.0,United States,39.7837304,-100.4458825,,United States,North America,,,2020-10-21 00:01:06.281892227
2020-10-15 00:08:10,1.3165312746019512e+18,#Biden is a bald face liar. #Burisma @TuckerCarlson,1.0,0.0,Twitter for Android,570324105.0,U.S. Route 41,USRoute41,"Commodities - Inflation Truther. 
Blocked by @KaraSwisher the Chief Gadfly of #SiliconValley. RTs N.A.E. 
The Sorting Process has shifted into Overdrive.",2012-05-03 19:55:32,3165.0,,,,,,,,,2020-10-21 00:01:06.799719510
2020-10-15 00:08:13,1.3165312888289075e+18,"Looks like Joe and Hunter Biden did everything they accused Trump about. If you're voting for this senile, old, corrupt democratic nominee, you are pathetic. We don't need this shit running our country. #Biden",2.0,0.0,Twitter Web App,118832370.0,Dubious,DubiousXo,Live somewhere in the Pacific Northwest. Ex-California native. Entrepreneur. Mom. Reality Show & Dog lover. That's all you get.,2010-03-01 21:51:55,611.0,,,,,,,,,2020-10-21 00:01:07.317546793
2020-10-15 00:08:15,1.3165312942858363e+18,"How could #Facebook and #Twitter make the news about #HunterBiden and #Biden pay for play go viral? 

START CENSORING THE STORY

The concept of backfiring still has not gotten through to people who want to suppress voices because their undies are in a knot.",1.0,0.0,Twitter Web App,102398751.0,NJ MAGA 🇺🇸✝️,NJCommonSense,#Resisting unconstitutional globalist control of NJ.  #MAGA #KAG. Defending the American Way of Life As Founded under God!,2010-01-06 15:26:56,15062.0,"New Jersey, USA",40.0757384,-74.4041622,,United States of America,North America,New Jersey,NJ,2020-10-21 00:01:07.835374076
2020-10-15 00:08:17,1.3165313060675625e+18,"Censor me if you want Twatter
#JoeBiden #censorship #DoubleStandards https://t.co/WD0JHtry0A",3.0,9.0,Twitter for Android,1.230246046657368e+18,Idislike,Idislike1,,2020-02-19 21:41:44,0.0,,,,,,,,,2020-10-21 00:01:08.353201359
2020-10-15 00:08:18,1.316531308101882e+18,Yep Twitter is gonna get regulated and makes me think the #joebiden and #HunterBidenEmails are legitimate. This is how a story blows up because it gets censored https://t.co/N07Isg4tK0,0.0,0.0,Twitter for iPhone,71384704.0,sorrowen💀💀,sorrowen,"Aspiring comic artist,Christian,conservative,snake conservationist and yes this profile is occasionally political",2009-09-03 22:56:37,898.0,,,,,,,,,2020-10-21 00:01:08.871028642
2020-10-15 00:08:21,1.3165313204371784e+18,"On Tuesday, November 8, I stopped by the store &amp; got myself a single slice of chocolate cake to celebrate as @HillaryClinton won the presidency. 

I threw that slice in the trash on 11/9/16, but I will be buying a whole damn cake on November 3, 2020. #BidenHarris2020 #Biden #vote",1.0,0.0,Twitter for iPhone,41236235.0,Jeremy Richardson,jackmc9984,The world is meant to be seen. Make time to see it.,2009-05-19 23:07:36,535.0,"Whitefish, MT",48.4108018,-114.33462450000002,,United States of America,North America,Montana,MT,2020-10-21 00:01:09.388855925
2020-10-15 00:08:30,1.316531356759974e+18,"@stephbarlow2 @JoshSchwerin @soledadobrien Disclaimer, totally support dems this #Election2020 but will watch #Trump #FlameShow to nurture the paranoia #Confidence in #JoeBiden lets me do this - it’s not all media numbers, it’s real",0.0,0.0,Twitter for iPhone,86820165.0,Russell Imrie,tweedyBard,takes on world & sec events UC NDN research and web info BTWN reality and deafness am #ShockedShocked,2009-11-01 22:45:03,133.0,"Arlington, VA, USA",38.890396100000004,-77.0841585,Arlington,United States of America,North America,Virginia,VA,2020-10-21 00:01:09.906683208
2020-10-15 00:08:33,1.316531369594544e+18,#HunterBiden #JoeBiden #CorruptDemocrats #Ukraine #bribery #VOTE #Election2020 https://t.co/nSnYm9a94s,2.0,1.0,Twitter Web App,1.2360483759943557e+18,Schaumburg Scot,Schaumburgur,By nature my people are built to lift heavy rocks. Lotus eater. Art & Politics & Whisky.,2020-03-06 22:00:16,99.0,"County Crook, near Chicago",41.875561600000005,-87.6244212,Chicago,United States of America,North America,Illinois,IL,2020-10-21 00:01:10.424510491
2020-10-15 00:08:35,1.3165313813092557e+18,#Biden https://t.co/FoEu2XrVzk,0.0,0.0,Twitter for iPad,706396827.0,whocares,RkmmerMer,Just me.,2013-10-09 13:11:32,132.0,,,,,,,,,2020-10-21 00:01:10.942337774
2020-10-15 00:08:45,1.3165314202449142e+18,"Dünyanın bütün ülkelerinde defalarca darbe yapmış olan Atlantik Çetesi ""Rusya seçimlerimize müdahale ediyor"" diye ağlıyor... #UnitedStatesOfAgression #UnitedStates #us #usa #Election2020 #putin #Biden #Trump https://t.co/QS0x8C6Hm7",23.0,10.0,Twitter for Android,906897350.0,Derin Düşünce .Org,DDGrubu,Zihinler işgal altındayken vatanını kurtaramazsın... Derin Lügat'ı oku ve paylaş: https://t.co/TEgXO2ZtGu,2012-10-26 22:28:38,69116.0,https://www.derindusunce.org,,,,,,,,2020-10-21 00:01:11.460165057
2020-10-15 00:08:46,1.316531426108547e+18,"COME OUT A HUGE CROWD, #ALL #OUT AND #VOTE #BIDENHARRIS2020. IN THAT CASE #BIDEN WILL #WIN. https://t.co/mgczql7XsI",0.0,0.0,Twitter Web App,8.239247390518354e+17,Felix Cheng,514darkcholate,Pattern maker of men's and women's wear since 1970.,2017-01-24 16:05:40,2874.0,"Montréal, Québec",45.4972159,-73.61036419999999,Montreal,Canada,North America,Quebec,QC,2020-10-21 00:01:11.977992340
2020-10-15 00:08:53,1.316531455158354e+18,https //nypost.com/2020/10/14/email-reveals-how-hunter-biden-introduced-ukrainian-biz-man-to-dad/ the #HunterBidenEmails proves another crooked thing the #JoeBiden  =#DemoCrooks are up to. https://t.co/92uGuqgK8Z,0.0,0.0,Twitter Web App,4850146941.0,0zerohero,01zerohero,another internet asshole,2016-01-26 15:44:10,44.0,Your screen,,,,,,,,2020-10-21 00:01:12.495819623
2020-10-15 00:08:58,1.3165314780131205e+18,"Smoking-gun email reveals how Hunter Biden introduced Ukrainian businessman to VP dad via @JudiciaryGOP https://t.co/0AFhRTKrJS

#HunterBiden #HunterBidenEmails #hunterscrackpipe #JoeBiden #Corruption #ThursdayThoughts #VOTE #Vote2020",2.0,1.0,Twitter for Android,4728810611.0,g l e n,goawayitsnotme,"Awake. #Trump2020 ✝ 🇺🇸                                       
                                        ~ Monsters are real—They're called Democrats. ~",2016-01-06 22:39:41,250.0,"Jersey, USA",49.2123066,-2.1256,,Jersey,Europe,,,2020-10-21 00:01:13.013646906
2020-10-15 00:09:06,1.3165315099652014e+18,@grumpybirdieS If #Biden brings in corporate lobbyists and refuses to push progressive legislation.,0.0,0.0,Twitter for iPhone,2296528381.0,Joseph Bobrow,jsam_j,"Zen teacher, Psychoanalyst, Social(activ)ist, Author: Zen & Psychotherapy, Waking Up From War, After Midnight.",2014-01-17 17:54:49,420.0,,,,,,,,,2020-10-21 00:01:13.531474189
2020-10-15 00:09:09,1.316531521638011e+18,"The 6 most misleading claims from #JoeBiden:  
#VoteGOP    #TrumpPence2020 
https://t.co/3xlz5yjOzX",0.0,0.0,Twitter Web App,409571529.0,Howard Wachtel,mindovermath,"Retired college #math professor. Single.  Bridge enthusiast, Schlager music fan, #Flyers and #Phillies fan. #MAGA #TrumpTrain.",2011-11-10 22:57:16,12806.0,"Philadelphia, PA",39.9527237,-75.16352619999999,Philadelphia,United States of America,North America,Pennsylvania,PA,2020-10-21 00:01:14.049301472
2020-10-15 00:09:13,1.3165315404998697e+18,"2001. Almost there ...
2002.
2003.
2004.
2005.
2006.
2007.
2008.
2009.
2010.
2011.
2012.
2013.
2014.
2015.
2016.
2017.
2018.
2019.
2020. Now #JoeBiden is ready to fix America. 🤡🌎",0.0,0.0,Echofon,17578324.0,божественный судья,divinejudge1,#GFYS,2008-11-23 20:58:31,572.0,Trump2020,,,,,,,,2020-10-21 00:01:14.567128755
2020-10-15 00:09:19,1.3165315640467003e+18,Remember when you got caught as a child doing something wrong and your defense was “no you did!” That’s pretty much the Democrats strategy #RussiaHoax #HunterBiden #JoeBiden #UkraineGate #DemocratsHateAmerica,2.0,1.0,Twitter for iPhone,905294131.0,Smitty,JustSmitty2,,2012-10-26 04:32:18,80.0,United States,39.7837304,-100.4458825,,United States,North America,,,2020-10-21 00:01:15.602783321
2020-10-15 00:09:19,1.316531564948398e+18,Bye Bye #Biden Watching @TuckerCarlson - Devastating,0.0,0.0,Twitter Web App,15412833.0,TheUltimateTweeter,brianmclanenyc,"Democrat for equal justice. Against illegal immigration, climate change, propaganda, censorship, corporate welfare & corruption
SOCIALISM - THE DEATH OF US ALL",2008-07-13 07:12:44,1129.0,"New York, NY",40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,2020-10-21 00:01:15.084956038
2020-10-15 00:09:23,1.31653158175923e+18,You got some splainin to do. #HunterBiden #HunterBidenEmails #Biden https://t.co/D1CHc7xux2,2.0,0.0,Twitter for Android,3026998724.0,TxBetoGuts☠🤠🦇🦒,TxBetoGuts,🚫🥾🐍Texas hombre that does Texas stuff in Texas.🔔 I also heart unicorns and blownin stuff up.🦔 I'm not a real Libertarian 🦄🔥💣💥,2015-02-18 19:10:50,790.0,,,,,,,,,2020-10-21 00:01:16.120610604
2020-10-15 00:09:26,1.3165315928740782e+18,"La red social Twitter restringió el acceso a sus usuarios a un vínculo publicado en un tuit que dirigía a una página web del diario @nytimes, donde se mostraban los mensajes de correo electrónico entre un empresario ucraniano y #HunterBiden, hijo de #JoeBiden. https://t.co/ePS7iBrkMT",1.0,2.0,Twitter for Android,1051431188.0,Juan Llorente Gómez,Juan_A_Llorente,CUENTA PERSONAL 32 años. Panameño. #Aries Soltero. No tengo hijos. Estudio Inglés. Tuiteo para expresarme libremente. Sometimes I tweet & retweet in English.,2012-12-31 23:49:45,1053.0,"El Espino, La Chorrera, Panamá",42.727427399999996,-3.0477741000000003,,Spain,Europe,Castile and León,CL,2020-10-21 00:01:16.638437887
2020-10-15 00:09:29,1.316531606778241e+18,"Don’t want the Orange Man’s townhall. Don’t give him the attention or give high ratings to the networkJust watch the clips on social media, they come out instantly!#DumpTrump #BidenHarris #JoeBiden https://t.co/ByEBjELlTN",0.0,0.0,Twitter for iPhone,1.2930192886479954e+18,donald trump’s cat,trumpshairypuss,im a cat - I like fish - defender of democracy - resister of ignorance - FUCK TRUMP,2020-08-11 03:00:07,101.0,,,,,,,,,2020-10-21 00:01:17.156265170
2020-10-15 00:09:34,1.316531626701136e+18,"#JoeBiden has been caught red-handed. Guilty. Guilty and a liar. Guess what he’ll do next? The #SicilianFlu. If you thought he was befuddled before, you ain’t seen nothing yet. He’ll turn up the dementia to keep the subpoenas and indictments away. Get Kamala Harris on the phone.",140.0,63.0,Twitter for iPhone,24787367.0,🇺🇸Lionel🇺🇸,LionelMedia,The Official Account of #LOTUS (Lionel of the U.S.) — Emmy® totin’ #WFPBNO #Logodaedalus #ProudHusband #Psephologist “The immaculate twang of Mother Bluegrass.”,2009-03-16 22:45:21,151001.0,"Hell's Kitchen, USA",,,,,,,,2020-10-21 00:01:17.674092453
2020-10-15 00:09:34,1.3165316281270764e+18,"@kylegriffin1 Actually,  the President was impeached to cover the Lies by #JoeBiden , Obama and Hillary Clinton 

There, I fixed it for you

#FakeNews #EnemyOfThePeople #mediahack",17.0,7.0,Twitter for Android,360076254.0,Eli 🇺🇸 🇻🇪 ❌,elianselmi,"Constitutional Conservative, Father, Latino, SciFi geek, #1A, #2A, Congressional Term Limits #COSProject #MAGA #KAG2020  *NO LISTS*
Parler: @elianselmi",2011-08-22 17:04:26,7012.0,"Bozeman, MT",45.679429299999995,-111.04404740000001,Bozeman,United States of America,North America,Montana,MT,2020-10-21 00:01:18.191919736
2020-10-15 00:09:35,1.3165316327954596e+18,#JoeBiden and #HunterBiden are complete pieces of shit. Commie Bastards,1.0,1.0,Twitter for Android,2677274345.0,Jay Rutledge,jaymave3,,2014-07-05 23:58:59,9.0,,,,,,,,,2020-10-21 00:01:18.709747019
2020-10-15 00:09:36,1.316531633449775e+18,#Biden #BidenRiots #Corrupt #Ukraine https://t.co/FtTZIggFQN,0.0,0.0,Twitter for iPhone,2485567418.0,Gene Williams,JE70019176,Facilitando estrategias para empresas haciendo negocios en los Estados Unidos jewilliams@mac.com,2014-05-09 16:05:20,454.0,Austin Texas USA,,,,,,,,2020-10-21 00:01:19.227574302
2020-10-15 00:09:37,1.3165316380424602e+18,"When will @JoeBiden come out of his cave and face the music?

#Biden #BidenEmails #HunterBiden #HunterBidenEmails #BidenHarris #Trump2020",1.0,1.0,Twitter for Android,1.3088466335100764e+18,the charlie foxtrot,thecharliefoxt1,game over. you lose,2020-09-23 19:12:14,0.0,,,,,,,,,2020-10-21 00:01:20.781056151
2020-10-15 00:09:37,1.316531639300784e+18,"Will the Media Publish this??
#HunterBidenEmails #HunterBiden #JoeBiden #ObamaBidenGate https://t.co/ZcYfLwZpdP",0.0,0.0,Twitter for iPhone,1.1805468472340357e+18,JimB,Jim34878187,,2019-10-05 18:14:59,80.0,,,,,,,,,2020-10-21 00:01:20.263228868
2020-10-15 00:09:37,1.3165316397874217e+18,"@FrankLuntz Yeah, wonder if the @JoeBiden voters would have voted that way knowing that #Biden is a crook.  #NYPost",1.0,0.0,Twitter Web App,1184028168.0,Franky P! ✌💯🆓️,FrankPoperowitz,Master Cajon Groove Monster! Husband and Father. Beach Hillbilly & Survivor!!!!,2013-02-15 23:37:47,249.0,"Virginia Beach, Virginia",36.8529841,-75.9774183,Virginia Beach,United States of America,North America,Virginia,VA,2020-10-21 00:01:19.745401585
2020-10-15 00:09:38,1.316531645160325e+18,"@AdamSchiff Impeached our president for something #JoeBiden did.

We can’t let this stand",0.0,0.0,Twitter for iPhone,1.218683965940347e+18,FatTimGalante,FatTimGalante,Come at the King you best not miss.  Omar Little—BMore      MAGA2020,2020-01-18 23:58:26,1738.0,"North Beach, MD",38.707868,-76.53148929999999,,United States of America,North America,Maryland,MD,2020-10-21 00:01:21.298883434
2020-10-15 00:09:39,1.3165316490274652e+18,@TeamTrump @BretBaier https://t.co/khrZuHsrQI #JoeBiden admitted to it,0.0,0.0,Twitter Web App,9.331704534301286e+17,4u2,whipit_Studio,,2017-11-22 03:09:08,11.0,,,,,,,,,2020-10-21 00:01:21.816710717
2020-10-15 00:09:40,1.3165316526891008e+18,Inside Hunter Biden's murky history of business dealings in China https://t.co/BjModXIuKC via @nypost #HunterBiden #TrumpIsALaughingStock #TrumpPence2020 #Trump #JoeBiden,1.0,1.0,Twitter for iPhone,364373899.0,Jeffrey Hester,Megaphone_Jeff,"Retired P.E. Teacher/Football/Basketball Coach. 85% of #MEDIASUCKS. #MAGA #KAG2020 #TRUMP2020 Motorcyclist, Happily Married.",2011-08-29 17:24:12,4166.0,I live next door to you.,,,,,,,,2020-10-21 00:01:22.334538
2020-10-15 00:09:40,1.3165316535992033e+18,@Dknight10k Doing the right thing for my county is easy hoping other due the same. A vote for #Biden  will mean less trash more class in the White House. May I never read another foreign paper making fun of us again. #BidenHarrisToSaveAmerica,0.0,0.0,Twitter for iPhone,82645452.0,MD,mccdoe3289,"🇺🇸 Wife, Mom, Healthcare Administrator, Yankees, New Yorker. #NYStrong Independent #BidenHarris2020",2009-10-15 15:45:12,3662.0,"New York, USA",40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,2020-10-21 00:01:22.852365283
2020-10-15 00:09:43,1.3165316629777203e+18,I think I finally found what’s wrong with #JoeBiden besides #dementia this would explain his uncanny ability to lie for 40 + years https://t.co/P09z1NDlAG,1.0,1.0,Twitter for iPad,1.0410805001132932e+18,Trump2020🇺🇸❤️#VoteRed ❤️🇺🇸#NoMasksForMe ❌ 6%❌,SCLadyTiger,Proud mom and grandma. No DMs please. ❤️All in for #Trump2020 #MAGA2020,2018-09-15 21:45:08,4058.0,"South Carolina, USA",33.687438799999995,-80.4363743,,United States of America,North America,South Carolina,SC,2020-10-21 00:01:23.888019850
2020-10-15 00:09:43,1.316531663829168e+18,I donated 100.00 to offset all the lies &amp; propaganda Trump will give on antiAmerican ##NBC  #BoycottNBC Join me in supporting #JoeBiden via @actblue https://t.co/mHCUBZKpxp,0.0,0.0,Twitter for iPhone,264954642.0,Jaloney Caldwell,sunbeanz,#BidenHarris2020 Dump #PutinsPuppet Covid-19 is Trump's Failure.  TrumpsAmerica is ugly. BlackLivesMatter Love is Love,2011-03-12 19:00:02,1326.0,ON EARTH,,,,,,,,2020-10-21 00:01:23.370192567
2020-10-15 00:09:44,1.3165316695459512e+18,"Twitter, please fact check this Grand Jury supeona for the recovered contents of Hunter Bidens Macbook and external hard drive... #Biden #HunterBiden https://t.co/BC7WmD0x10",39.0,25.0,Twitter for Android,912887172.0,Joshua Solomon,solnet99,,2012-10-29 17:37:00,18.0,,,,,,,,,2020-10-21 00:01:24.405847133
2020-10-15 00:09:49,1.3165316890327572e+18,This man is in the wrong profession! He’s a comedian! 😂😂😂 #JoeBiden #Trump https://t.co/eWmLOvYTpQ,0.0,0.0,Twitter for iPhone,346120847.0,Ethan,EthanR_92,It is never too late to be what you might have been. Get free stock by signing up here https://t.co/7QBDBEzeLX,2011-07-31 19:19:05,546.0,"North Carolina, USA",35.6729639,-79.03929190000001,,United States of America,North America,North Carolina,NC,2020-10-21 00:01:24.923674416
2020-10-15 00:10:10,1.3165317797471437e+18,@VicToensing @VHolt9 @HunterBiden Barr should appoint you as independent counsel to investigate #HunterBiden and #JoeBiden,10.0,7.0,Twitter for iPhone,246993260.0,TheRealFredTrump 🧠🏴‍☠️🇺🇸🐶🌎🌈♥️,impactinvest,Father to the 45th President (unofficial account),2011-02-03 21:46:00,1938.0,,,,,,,,,2020-10-21 00:01:25.441501699
2020-10-15 00:10:15,1.3165317992758354e+18,@ChrisMegerian how much is the #JoeBiden campaign paying you to ‘try’ to diffuse the #HunterBiden bombshell?,0.0,0.0,Twitter for iPad,1.190418496053764e+18,Buck Fullerton,BuckFullerton,"Proud conservative husband, father, and CEO - on parole from Twitter jail. 💪🏻 Eternal vigilance is the price of Liberty #MAGA2020 🇺🇸 #AmericaFirst 🇺🇸 #KAG",2019-11-02 00:01:20,868.0,"Ohio, USA",40.225356899999994,-82.6881395,,United States of America,North America,Ohio,OH,2020-10-21 00:01:25.959328982
